Complaint_ID,Complaint_Text,Category,Department,State,City,Submission_Date,Status,Priority,Pending_Days,Resolution_Date,Escalated,Feedback_Rating
IND-CMP-0411,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Madhya Pradesh,Hyderabad,2026-02-02,In Progress,Medium,55,,0,
IND-CMP-0412,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Kerala,Bhopal,2025-01-30,Resolved,Low,0,2025-02-01,0,5
IND-CMP-0413,My welfare scheme application has remained pending for 8 days.,Welfare Scheme,Social Welfare Department,Karnataka,Chennai,2024-03-12,In Progress,Low,8,,0,
IND-CMP-0414,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Karnataka,Jaipur,2025-07-02,In Progress,Medium,57,,0,
IND-CMP-0415,My certificate application has remained pending for 78 days without a clear update.,Certificates,Revenue Department,Tamil Nadu,Patna,2025-01-19,Pending,High,78,,0,
IND-CMP-0416,Garbage collection has been irregular for 35 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Andhra Pradesh,Hyderabad,2025-11-05,Escalated,Medium,35,,1,
IND-CMP-0417,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Bihar,Kochi,2026-01-26,Resolved,Medium,0,2026-02-08,0,4
IND-CMP-0418,Garbage collection has been irregular for 85 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Tamil Nadu,Patna,2025-04-28,Resolved,High,0,2025-07-18,0,4
IND-CMP-0419,My welfare scheme application has remained pending for 112 days.,Welfare Scheme,Social Welfare Department,Tamil Nadu,Hyderabad,2025-09-30,Resolved,High,0,2025-11-02,0,2
IND-CMP-0420,Basic public health services have not been available as expected for 107 days.,Public Health,Public Health Department,Telangana,Mumbai,2024-01-20,Pending,High,107,,0,
IND-CMP-0421,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Andhra Pradesh,Ahmedabad,2025-02-24,In Progress,High,101,,0,
IND-CMP-0422,A damaged road with potholes near the residential area has not been repaired for 83 days.,Road Damage,Public Works Department,Rajasthan,Bhopal,2024-09-25,In Progress,High,83,,0,
IND-CMP-0423,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Gujarat,Visakhapatnam,2024-08-13,Resolved,Low,0,2024-08-29,0,3
IND-CMP-0424,Basic public health services have not been available as expected for 119 days.,Public Health,Public Health Department,Kerala,Bengaluru,2025-04-10,Resolved,High,0,2025-06-30,0,1
IND-CMP-0425,Repeated power-related service interruptions have affected residents for 116 days.,Electricity,Electricity Department,West Bengal,Visakhapatnam,2026-06-01,Escalated,High,116,,1,
IND-CMP-0426,Repeated power-related service interruptions have affected residents for 106 days.,Electricity,Electricity Department,West Bengal,Kochi,2026-04-07,Resolved,High,0,2026-04-18,0,3
IND-CMP-0427,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Bihar,Kochi,2025-12-07,Resolved,High,0,2025-12-11,0,4
IND-CMP-0428,Street lights in the locality have not been working for 98 days.,Street Lighting,Municipal Engineering Department,Andhra Pradesh,Mumbai,2025-09-27,Pending,High,98,,0,
IND-CMP-0429,Drainage blockage is causing water accumulation in the locality for 53 days.,Drainage,Municipal Engineering Department,Madhya Pradesh,Ahmedabad,2024-03-28,In Progress,Medium,53,,0,
IND-CMP-0430,A damaged road with potholes near the residential area has not been repaired for 66 days.,Road Damage,Public Works Department,Tamil Nadu,Patna,2025-08-07,Resolved,Medium,0,2025-08-14,0,5
IND-CMP-0431,Drinking water supply is irregular and residents are facing difficulty for 43 days.,Water Supply,Water Supply Department,Gujarat,Patna,2026-06-14,Resolved,Medium,0,2026-06-21,0,4
IND-CMP-0432,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Andhra Pradesh,Kolkata,2025-12-25,Pending,High,91,,0,
IND-CMP-0433,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Andhra Pradesh,Chennai,2026-05-14,Resolved,Medium,0,2026-05-28,0,4
IND-CMP-0434,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Uttar Pradesh,Visakhapatnam,2025-07-04,Pending,Low,10,,0,
IND-CMP-0435,My certificate application has remained pending for 31 days without a clear update.,Certificates,Revenue Department,Karnataka,Hyderabad,2025-04-19,Escalated,Medium,31,,1,
IND-CMP-0436,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Andhra Pradesh,Chennai,2025-04-15,In Progress,High,89,,0,
IND-CMP-0437,There has been no regular water supply in our area for 9 days.,Water Supply,Water Supply Department,Gujarat,Bhopal,2025-07-29,In Progress,Low,9,,0,
IND-CMP-0438,Garbage collection has been irregular for 44 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Tamil Nadu,Visakhapatnam,2025-07-16,Resolved,Medium,0,2025-08-16,0,1
IND-CMP-0439,Garbage collection has been irregular for 34 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Gujarat,Patna,2024-05-14,Resolved,Medium,0,2024-06-07,0,3
IND-CMP-0440,Drainage blockage is causing water accumulation in the locality for 12 days.,Drainage,Municipal Engineering Department,West Bengal,Ahmedabad,2024-09-15,Pending,Low,12,,0,
IND-CMP-0441,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Madhya Pradesh,Bhopal,2026-06-10,Resolved,Medium,0,2026-07-13,0,2
IND-CMP-0442,The scheduled public transport service has been unreliable for 20 days.,Public Transport,Transport Department,Kerala,Visakhapatnam,2025-12-30,Pending,Low,20,,0,
IND-CMP-0443,Street electricity infrastructure in our area has not been functioning properly for 38 days.,Electricity,Electricity Department,Bihar,Kochi,2024-11-30,Resolved,Medium,0,2024-12-06,0,1
IND-CMP-0444,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Uttar Pradesh,Bengaluru,2025-07-15,Resolved,Medium,0,2025-08-30,0,3
IND-CMP-0445,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Uttar Pradesh,Mumbai,2026-01-16,Resolved,Medium,0,2026-02-15,0,1
IND-CMP-0446,My certificate application has remained pending for 37 days without a clear update.,Certificates,Revenue Department,Karnataka,Kolkata,2025-04-14,Resolved,Medium,0,2025-04-30,0,5
IND-CMP-0447,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Uttar Pradesh,Patna,2025-09-17,Resolved,High,0,2025-12-13,0,5
IND-CMP-0448,Drinking water supply is irregular and residents are facing difficulty for 116 days.,Water Supply,Water Supply Department,Gujarat,Patna,2024-07-26,Pending,High,116,,0,
IND-CMP-0449,The scheduled public transport service has been unreliable for 75 days.,Public Transport,Transport Department,Tamil Nadu,Lucknow,2024-03-07,In Progress,Medium,75,,0,
IND-CMP-0450,My welfare scheme application has remained pending for 115 days.,Welfare Scheme,Social Welfare Department,Karnataka,Bhopal,2024-03-17,Resolved,High,0,2024-06-16,0,4
IND-CMP-0451,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Andhra Pradesh,Patna,2026-01-26,Resolved,Medium,0,2026-01-30,0,5
IND-CMP-0452,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Maharashtra,Kochi,2025-11-09,Resolved,Medium,0,2025-11-16,0,5
IND-CMP-0453,Garbage collection has been irregular for 36 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,West Bengal,Kochi,2025-04-28,Pending,Medium,36,,0,
IND-CMP-0454,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Uttar Pradesh,Kolkata,2025-07-23,Pending,High,83,,0,
IND-CMP-0455,My welfare scheme application has remained pending for 67 days.,Welfare Scheme,Social Welfare Department,Kerala,Chennai,2026-05-08,Pending,Medium,67,,0,
IND-CMP-0456,Repeated power-related service interruptions have affected residents for 73 days.,Electricity,Electricity Department,Kerala,Chennai,2025-04-07,Resolved,High,0,2025-05-11,0,5
IND-CMP-0457,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Kerala,Chennai,2024-02-15,Resolved,Medium,0,2024-02-29,0,3
IND-CMP-0458,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Kerala,Chennai,2026-04-16,In Progress,Low,18,,0,
IND-CMP-0459,There has been no regular water supply in our area for 25 days.,Water Supply,Water Supply Department,Uttar Pradesh,Lucknow,2025-10-31,In Progress,Low,25,,0,
IND-CMP-0460,Drinking water supply is irregular and residents are facing difficulty for 91 days.,Water Supply,Water Supply Department,Telangana,Patna,2025-06-28,Pending,High,91,,0,
IND-CMP-0461,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Madhya Pradesh,Bhopal,2025-03-13,In Progress,Medium,70,,0,
IND-CMP-0462,Garbage collection has been irregular for 24 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Kerala,Chennai,2024-09-02,Resolved,Low,0,2024-09-13,0,3
IND-CMP-0463,A damaged road with potholes near the residential area has not been repaired for 104 days.,Road Damage,Public Works Department,West Bengal,Kolkata,2025-10-26,In Progress,High,104,,0,
IND-CMP-0464,Drinking water supply is irregular and residents are facing difficulty for 119 days.,Water Supply,Water Supply Department,Kerala,Jaipur,2025-05-20,Resolved,High,0,2025-07-13,0,4
IND-CMP-0465,My certificate application has remained pending for 59 days without a clear update.,Certificates,Revenue Department,Karnataka,Chennai,2026-05-20,Pending,Medium,59,,0,
IND-CMP-0466,There has been no regular water supply in our area for 66 days.,Water Supply,Water Supply Department,Telangana,Lucknow,2025-07-29,Pending,Medium,66,,0,
IND-CMP-0467,Garbage collection has been irregular for 113 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Uttar Pradesh,Bengaluru,2025-09-29,Resolved,High,0,2025-11-10,0,5
IND-CMP-0468,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Gujarat,Lucknow,2025-05-12,Escalated,High,112,,1,
IND-CMP-0469,Basic public health services have not been available as expected for 102 days.,Public Health,Public Health Department,Karnataka,Jaipur,2024-09-16,Resolved,High,0,2024-10-06,0,5
IND-CMP-0470,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Karnataka,Kochi,2026-05-31,Pending,High,111,,0,
IND-CMP-0471,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Kerala,Ahmedabad,2024-01-20,Pending,Low,19,,0,
IND-CMP-0472,Street lights in the locality have not been working for 63 days.,Street Lighting,Municipal Engineering Department,Gujarat,Visakhapatnam,2024-02-25,Pending,Medium,63,,0,
IND-CMP-0473,Garbage collection has been irregular for 80 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Andhra Pradesh,Kolkata,2025-03-22,Resolved,High,0,2025-04-19,0,3
IND-CMP-0474,A damaged road with potholes near the residential area has not been repaired for 68 days.,Road Damage,Public Works Department,Andhra Pradesh,Patna,2024-07-16,Resolved,Medium,0,2024-09-06,0,5
IND-CMP-0475,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Rajasthan,Visakhapatnam,2025-10-30,Resolved,Medium,0,2025-11-02,0,2
IND-CMP-0476,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Karnataka,Kolkata,2025-12-16,Pending,High,67,,0,
IND-CMP-0477,My welfare scheme application has remained pending for 104 days.,Welfare Scheme,Social Welfare Department,Andhra Pradesh,Lucknow,2024-09-13,Resolved,High,0,2024-10-05,0,4
IND-CMP-0478,Drinking water supply is irregular and residents are facing difficulty for 11 days.,Water Supply,Water Supply Department,Gujarat,Mumbai,2025-09-17,In Progress,Low,11,,0,
IND-CMP-0479,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Rajasthan,Kochi,2025-12-07,In Progress,Medium,57,,0,
IND-CMP-0480,Street lights in the locality have not been working for 103 days.,Street Lighting,Municipal Engineering Department,Madhya Pradesh,Kochi,2024-12-16,Pending,High,103,,0,
IND-CMP-0481,Basic public health services have not been available as expected for 30 days.,Public Health,Public Health Department,Maharashtra,Chennai,2024-06-15,Pending,Medium,30,,0,
IND-CMP-0482,A damaged road with potholes near the residential area has not been repaired for 97 days.,Road Damage,Public Works Department,Andhra Pradesh,Kolkata,2025-10-28,Pending,High,97,,0,
IND-CMP-0483,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Karnataka,Lucknow,2026-01-31,Escalated,High,120,,1,
IND-CMP-0484,Repeated power-related service interruptions have affected residents for 110 days.,Electricity,Electricity Department,Maharashtra,Jaipur,2026-03-23,Pending,High,110,,0,
IND-CMP-0485,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Madhya Pradesh,Bhopal,2024-10-08,In Progress,Medium,46,,0,
